id,FirstName,LastName,Biography,Link
4877,Agostino,Busti,"Italian, 1483 - 1548",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=4877
5909,John,Butke,"American (?), active 20th century",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=5909
35339,"Andrew Reid",Butler,"American, 1896 - 1979",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=35339
6435,"C. Irving",Butler,"American, born c. 1866",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=6435
35782,James,Butler,"American, 1893 - 1976",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=35782
35782,Jimmy,Butler,"American, 1893 - 1976",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=35782
2045,Reginald,Butler,"British, 1913 - 1981",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=2045
7336,Earl,Butlin,"American, active c. 1935",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=7336
34219,LeRoy,Butscher,"American, born 1895",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=34219
21431,"François-Charles",Butteux,"French, c. 1732 - after 1788",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=21431
7337,Della,Button,"American, active c. 1935",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=7337
34603,J.R.,Butts,"American, active 1830s - 1840s",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=34603
3651,Jr.,Butts,"British, active c. 1806 - 1808",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=3651
18525,Jacob,Buys,"Netherlandish, 1724 - 1801",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=18525
18525,Jacobus,Buys,"Netherlandish, 1724 - 1801",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=18525
2413,Willem,Buytewech,"Dutch, 1591/1592 - 1624",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=2413
2413,"Willem Pietersz",Buytewech,"Dutch, 1591/1592 - 1624",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=2413
33260,"Joseph Anthony",Buzzelli,"American, 1907 - 1982",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=33260
10406,"James Lee",Byars,"American, 1940 - 1997",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=10406
7338,Thomas,Byrne,"American, active c. 1935",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=7338
16995,"George Gordon Byron",Byron,"British, 1788 - 1824",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=16995
27670,Michael,Byron,"American, born 1954",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=27670
5977,Richard,Byron,"English, 1669 - 1736",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=5977
5977,William,Byron,"English, 1669 - 1736",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=5977
33261,Jerry,Bywaters,"American, 1906 - 1989",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=33261
34220,Lyman,Byxbe,"American, 1886 - 1980",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=34220
1059,"Byzantine 13th Century","","",https://web.archive.org/web/20121010195319/http://www.nga.gov/cgi-bin/tsearch?artistid=1059
6072,F.,Cabouret,"French, active 17th century",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=6072
3654,Gianni,Cacciarini,"Italian, born 1941",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=3654
5771,"Giovanni Battista",Caccini,"Italian, 1556 - 1612/1613",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=5771
3655,Alfred,Cadart,"French, 1828 - 1875",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=3655
10145,"André",Cadere,"Romanian, 1934 - 1978",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=10145
6819,Giuseppe,Cades,"Italian, 1750 - 1799",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=6819
3656,Paul,Cadmus,"American, 1904 - 1999",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=3656
33262,Harrison,Cady,"American, 1877 - 1970",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=33262
34366,Ippolito,Caffi,"Italian, 1809 - 1866",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=34366
5507,Jacques,"Caffiéri","French, 1678 - 1755",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=5507
6936,John,Cage,"American, 1912 - 1992",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=6936
22797,Guido,Cagnacci,"Italian, 1601 - 1663",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=22797
34761,Luigi,Cagnola,"Italian, 1762 - 1833",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=34761
3657,Marcelle,Cahn,"French, 1895 - 1981",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=3657
5987,Gustave,Caillebotte,"French, 1848 - 1894",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=5987
1902,Jean,Caillou,"Swiss, 1859 - 1923",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=1902
2046,Auguste-Nicolas,Cain,"French, 1821 - 1894",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=2046
3658,"Charles William",Cain,"British, 1893 - 1962",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=3658
3659,Fred,Cain,"American, born 1938",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=3659
3659,"J. Frederick Jr.",Cain,"American, born 1938",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=3659
30346,Gasparo,Cairano,"Italian, active 1489/1513 - died by 1519",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=30346
16464,"Earl of",Caithness,"British, 1821 - 1881",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=16464
3688,il,Calabrese,"Italian, c. 1486 - 1542",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=3688
21261,Alexandre,Calame,"Swiss, 1810 - 1864",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=21261
3660,Letterio,Calapai,"American, 1902 - 1993",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=3660
10414,Nicolas,Calas,"American, born 1907",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=10414
1073,Lawrence,Calcagno,"American, 1913 - 1993",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=1073
2688,Polidoro,Caldara,"Italian, c. 1499 - probably 1543",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=2688
9823,Randolph,Caldecott,"British, 1846 - 1886",https://web.archive.org/web/20121007173015/http://www.nga.gov/cgi-bin/tsearch?artistid=9823
2047,Alexander,Calder,"American, 1898 - 1976",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=2047
7340,Ludmilla,Calderon,"American, active c. 1935",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=7340
25094,"Mary Steichen",Calderone,"American, 1904 - 1998",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=25094
3661,James,Caldwall,"British, 1739 - in or after 1819",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=3661
3662,"Robert Allan",Cale,"American, born 1940",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=3662
3663,"Louis H.S.",Calewaert,"American, born 1894",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=3663
34604,"Robert E.",Calhon,"American, active 1930s",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=34604
1952,Paolo,Caliari,"Italian, 1528 - 1588",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=1952
27770,B.C.V.,Calker,"Dutch, active 18th century",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=27770
1074,H.,Call,"American, active 1876",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=1074
3664,"Jan van","Call I","Dutch, 1656 - 1703",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=3664
6715,Harry,Callahan,"American, 1912 - 1999",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=6715
6715,"Harry Morey",Callahan,"American, 1912 - 1999",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=6715
5727,Kenneth,Callahan,"American, 1905 - 1985",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=5727
17573,Mark,Callen,"",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=17573
2048,Mary,Callery,"American, 1903 - 1977",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=2048
10713,"Antoine-François",Callet,"French, 1741 - 1823",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=10713
2414,Jacques,Callot,"French, 1592 - 1635",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=2414
5964,William,Callow,"British, 1812 - 1908",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=5964
3666,Denys,Calvaert,"Flemish, 1540 - 1619",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=3666
3667,Edward,Calvert,"British, 1799 - 1883",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=3667
30565,Frederick,Calvert,"American, 1732 - 1771",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=30565
30565,"Lord Baltimore",Calvert,"American, 1732 - 1771",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=30565
7341,Robert,Calvin,"American, active c. 1935",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=7341
19742,Andrea,Camassei,"Italian, 1602 - 1649",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=19742
2035,"Giovanni Battista",Cambi,"Italian, active c. 1540 - 1575",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=2035
2035,"called Bombarda",Cambi,"Italian, active c. 1540 - 1575",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=2035
2416,Luca,Cambiaso,"Italian, 1527 - 1585",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=2416
2049,Camelio,"","Italian, 1455/1460 - 1537",https://web.archive.org/web/20121010201634/http://www.nga.gov/cgi-bin/tsearch?artistid=2049
3668,Giuseppe,"Camerata II","Italian, 1718 - 1803",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=3668
11492,Charles,Cameron,"British, c. 1743 - 1812",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=11492
2417,"David Young",Cameron,"Scottish, 1865 - 1945",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=2417
13395,"Julia Margaret",Cameron,"British, 1815 - 1879",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=13395
3669,Malcolm,Cameron,"American, born 1902",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=3669
34605,Melvina,Cames,"American, 1908 - 1971",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=34605
34605,"Vina Jane Cochran",Cames,"American, 1908 - 1971",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=34605
7342,Albert,Camilli,"American, active c. 1935",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=7342
3670,Camligue,"","French, active c. 1785",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=3670
5532,Girolamo,Campagna,"Italian, 1549 - 1625 or before",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=5532
2418,Domenico,Campagnola,"Italian, before 1500 - 1564",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=2418
3671,Giulio,Campagnola,"Italian, 1482 - after 1514",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=3671
3673,Angelo,Campanella,"Italian, 1746 - 1811",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=3673
14700,"Johann Jacob",Campanus,"German, active 1620/1640",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=14700
34313,"Blendon Reed",Campbell,"American, 1872 - 1969",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=34313
33263,Charles,Campbell,"American, 1905 - 1985",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=33263
11489,Colen,Campbell,"British, 1676 - 1729",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=11489
34898,Donald,Campbell,"American, born 1942",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=34898
7343,Douglas,Campbell,"American, active c. 1935",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=7343
34283,"Elmer Simms",Campbell,"American, 1906 - 1971",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=34283
19115,Roger,Campbell,"",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=19115
7344,Rollington,Campbell,"American, active c. 1935",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=7344
7345,Rose,Campbell,"American, active c. 1935",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=7345
7345,Rose,Campbell-Gerke,"American, active c. 1935",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=7345
3674,Heinrich,Campendonk,"German, 1889 - 1957",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=3674
3675,Giulio,Campi,"Italian, c. 1502 - 1572",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=3675
3676,Massimo,Campigli,"Italian, 1895 - 1971",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=3676
10706,"Giovanni Domenico",Campiglia,"Italian, 1692 - 1775",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=10706
5526,Robert,Campin,"Netherlandish, c. 1375 - 1444",https://web.archive.org/web/20121010201818/http://www.nga.gov/cgi-bin/tsearch?artistid=5526
3871,Charles-Philippe,"Campion de Tersan","French, 1736 - 1819",https://web.archive.org/web/20121010201813/http://www.nga.gov/cgi-bin/tsearch?artistid=3871
11636,Antonio,Campo,"Italian, died c. 1591",https://web.archive.org/web/20121010201813/http://www.nga.gov/cgi-bin/tsearch?artistid=11636
10144,Peter,Campus,"American, born 1937",https://web.archive.org/web/20121010201813/http://www.nga.gov/cgi-bin/tsearch?artistid=10144
5873,Vincenzo,Camuccini,"Italian, 1771 - 1844",https://web.archive.org/web/20121010201813/http://www.nga.gov/cgi-bin/tsearch?artistid=5873
33271,Vincent,"Canadè","American, 1879 - 1961",https://web.archive.org/web/20121010201813/http://www.nga.gov/cgi-bin/tsearch?artistid=33271
1080,"Giovanni Antonio",Canal,"Italian, 1697 - 1768",https://web.archive.org/web/20121010201813/http://www.nga.gov/cgi-bin/tsearch?artistid=1080
1080,Canaletto,"","Italian, 1697 - 1768",https://web.archive.org/web/20121010201813/http://www.nga.gov/cgi-bin/tsearch?artistid=1080
34899,Victor,Candell,"American, born Hungary, 1903 - 1977",https://web.archive.org/web/20121010201813/http://www.nga.gov/cgi-bin/tsearch?artistid=34899
25192,Peter,Candid,"Flemish, c. 1548 - 1628",https://web.archive.org/web/20121010201813/http://www.nga.gov/cgi-bin/tsearch?artistid=25192
2050,Giovanni,Candida,"Italian, before 1450 - c. 1499",https://web.archive.org/web/20121010201813/http://www.nga.gov/cgi-bin/tsearch?artistid=2050
25192,Pietro,Candido,"Flemish, c. 1548 - 1628",https://web.archive.org/web/20121010201813/http://www.nga.gov/cgi-bin/tsearch?artistid=25192
13437,Giacomo,Caneva,"Italian, 1812/1813 - 1865",https://web.archive.org/web/20121010201813/http://www.nga.gov/cgi-bin/tsearch?artistid=13437
34400,Robert,Caney,"British, 1847 - 1911",https://web.archive.org/web/20121010201813/http://www.nga.gov/cgi-bin/tsearch?artistid=34400
34417,Francesco,Cangiullo,"Italian, 1888 - 1977",https://web.archive.org/web/20121010201813/http://www.nga.gov/cgi-bin/tsearch?artistid=34417
